,0,1
0,18.590277,9.530839
1,-19.04715,-32.888508
2,-2.6926637,29.381536
3,-11.652686,47.214954
4,-31.089031,-22.003841
5,20.492794,-22.071953
6,-6.0119243,24.598038
7,-29.57323,-22.22128
8,-16.949299,47.391106
9,10.192297,-27.620213
10,-23.055485,-32.190098
11,-14.437409,41.756805
12,24.049044,-2.2767105
13,11.520055,-13.117246
14,16.768112,10.343552
15,25.938433,-0.026249833
16,14.495499,-8.9535885
17,4.145261,24.680346
18,-35.721176,-14.356106
19,-5.8836923,-23.034006
20,22.845484,1.4541167
21,16.606005,-21.860512
22,14.989471,-15.1018095
23,20.441786,6.7575645
24,-5.9409895,-19.453949
25,14.570247,-4.837262
26,17.5623,-14.283732
27,-10.164599,-34.119366
28,15.397748,-19.558735
29,16.97721,-23.821707
30,-17.231188,-33.373432
31,22.870695,19.738352
32,5.9461536,27.276028
33,-12.876843,43.197296
34,9.042305,-29.78299
35,5.6356153,-31.3272
36,-18.391163,-34.18917
37,16.346428,-22.584307
38,-16.032608,56.093876
39,-19.606216,-30.733797
40,17.560379,8.104044
41,15.066225,-2.2556148
42,-4.135197,24.333601
43,-12.451589,-21.522377
44,1.497973,-31.008085
45,14.150724,-9.4616165
46,8.439465,21.217781
47,20.725348,-23.029148
48,5.7772446,-33.4932
49,-31.183577,-15.638055
50,-15.452339,-31.107288
51,12.330623,-26.155102
52,17.916094,-4.6844773
53,19.47796,-3.935395
54,-19.339876,-31.590277
55,15.223945,15.62913
56,-20.520725,-27.074
57,9.102898,-14.568674
58,-20.295092,-29.369366
59,16.922426,-11.943275
60,-7.737609,-33.75265
61,-5.3692665,-33.545376
62,-22.14427,-21.211266
63,-13.5834875,48.186726
64,10.732115,-11.596018
65,-8.241317,-32.50868
66,-4.134439,23.050089
67,-1.4075075,-20.213823
68,10.392309,19.208338
69,-0.8674782,20.922924
70,0.6829287,-33.40619
71,2.8117163,30.596827
72,24.942652,-13.931288
73,-28.778511,-19.811665
74,7.89257,-20.596025
75,-21.71481,-29.349869
76,-3.322069,-22.11838
77,-32.61479,-17.695509
78,-19.59306,-27.522709
79,14.026028,3.2350318
80,-26.215992,-22.914564
81,22.436424,-8.588145
82,-31.957483,-20.67924
83,-23.695707,-31.50272
84,6.2329826,25.160425
85,5.8933206,-34.74279
86,8.468708,-15.554024
87,13.44637,12.72854
88,4.39004,24.574827
89,2.9136624,-28.811613
90,0.9829587,-19.64667
91,-9.600145,47.075886
92,-27.088755,-21.701561
93,6.4059825,-28.08712
94,-13.07387,42.620472
95,-23.908474,-30.165377
96,7.124027,27.873226
97,19.198864,-7.4229584
98,13.2751875,19.70099
99,-12.436488,36.142574
100,16.457703,-2.9325538
101,-27.06635,-20.63791
102,21.16415,-6.045532
103,-16.615574,-21.954687
104,-16.546352,-21.576178
105,23.778984,-4.627194
106,16.306034,0.27143073
107,-8.460607,-23.044157
108,19.071068,-22.140163
109,-8.060729,-33.26038
110,-1.5904653,22.100824
111,25.155943,3.1212797
112,-32.081448,-18.474924
113,-10.314541,-21.274664
114,1.5114462,-36.052277
115,-20.186928,-28.09644
116,26.51692,-0.89080834
117,-13.319177,44.904346
118,19.57021,-24.91544
119,-14.62822,53.681065
120,10.895078,-25.738134
121,18.54267,13.075971
122,-2.2048144,-19.495623
123,6.0683937,-18.873432
124,8.068655,-22.917767
125,-8.03648,40.30639
126,8.977742,-20.167421
127,-15.655083,54.69839
128,-9.179431,39.80675
129,23.335098,-3.3126922
130,-12.83452,38.389267
131,0.9933294,25.172003
132,-5.8235583,34.18152
133,12.632713,-0.99208474
134,-7.0512705,-23.590918
135,0.65303856,23.916313
136,16.474098,7.822274
137,-13.810534,51.752956
138,22.826252,-13.436098
139,-3.363905,23.800003
140,4.2258267,-34.144188
141,26.53624,1.8891033
142,13.849084,19.82925
143,-4.6335225,25.359947
144,9.514185,16.594831
145,10.299274,-13.48472
146,1.2263386,27.759727
147,17.116264,-1.5887872
148,9.920355,-19.62488
149,-8.3123,36.54131
150,4.9311547,-30.200674
151,16.052246,18.094248
152,-27.054152,-18.37229
153,-10.051443,37.832333
154,-13.344391,-34.311268
155,-16.94729,48.097942
156,17.345524,9.477464
157,-34.441963,-19.10612
158,-34.152966,-16.98111
159,7.1622753,28.332527
160,3.5094745,-29.847544
161,18.58831,-0.80577576
162,11.250794,-16.275364
163,-4.386458,31.424564
164,13.941379,-16.277126
165,24.031685,-3.0103152
166,15.676071,16.456036
167,-0.8502801,23.245604
168,-2.6148255,33.75338
169,14.382761,13.202849
170,-15.53908,50.49218
171,-29.234087,-21.587267
172,23.74523,5.6720486
173,-9.141983,-22.10724
174,-20.362516,-29.843126
175,-34.61633,-16.624565
176,-15.524484,-34.252567
177,3.6548445,25.655188
178,-15.977368,37.268593
179,-1.2181846,33.942482
180,-19.547369,-29.852287
181,24.126177,-16.820782
182,1.0359756,24.036867
183,25.726652,-1.8297642
184,-7.2463827,36.07123
185,23.994068,10.693193
186,-4.5186043,24.1667
187,-15.850056,-34.619335
188,-2.418643,22.751488
189,5.6129537,-26.178144
190,-12.119211,51.156746
191,-30.459475,-22.341646
192,0.10647622,-35.037838
193,-17.002007,59.65749
194,19.080505,-21.376783
195,-16.966888,44.618015
196,-32.67926,-15.250496
197,16.71429,15.272698
198,-15.746866,53.07525
199,18.508,14.30144
200,3.8073325,-24.712759
201,-9.473918,-31.53881
202,18.957962,-17.661482
203,-34.9094,-17.691875
204,-20.836336,-32.56826
205,25.96596,-1.1691071
206,13.464491,-2.300804
207,-12.6771145,45.263706
208,20.47836,16.363745
209,-9.282151,-23.286263
210,-14.669335,51.141758
211,12.842117,18.73514
212,23.64242,-8.646341
213,-13.056141,-21.255358
214,-11.854188,49.869556
215,-0.9039223,33.162315
216,-17.06296,44.740585
217,24.885284,9.664896
218,0.5048535,-24.054148
219,13.593225,-8.702282
220,-28.275385,-22.727226
221,-8.924364,39.297016
222,21.330303,-17.00465
223,19.980764,-14.71181
224,-24.727114,-30.590183
225,18.249353,-16.770594
226,23.688238,-13.758356
227,-0.3044246,-22.511776
228,-36.92188,-14.074785
229,-3.6407132,-20.243774
230,-15.708855,40.19024
231,17.330137,14.140272
232,21.797806,20.282698
233,-3.1142163,-20.60788
234,4.4041796,30.926147
235,8.738142,18.574572
236,-7.174838,-21.868595
237,4.828549,-31.782887
238,9.73664,16.255629
