,0,1
0,20.275887,9.092581
1,18.810457,33.889893
2,19.449879,15.857639
3,-32.501385,9.966333
4,-58.81415,16.54577
5,36.823517,-41.316143
6,15.633293,20.489744
7,-35.80621,-4.5847535
8,0.9253528,17.264923
9,14.28321,11.026165
10,-61.997414,18.489435
11,27.716015,-4.8771973
12,35.645126,-41.760822
13,-54.8186,5.0757203
14,34.18314,-41.10773
15,26.231087,22.478895
16,6.045793,-4.345808
17,-52.785088,2.883824
18,6.6805587,31.47889
19,34.809566,-6.3844295
20,5.435071,-5.6178994
21,-53.12364,2.8428125
22,-19.973253,-34.305202
23,-51.641285,0.28149956
24,-21.22305,-42.257812
25,31.392479,4.257896
26,-40.90857,-2.3181908
27,-48.54519,5.95768
28,16.748705,8.623512
29,25.238768,6.6703167
30,-16.206297,-43.150005
31,-14.512353,-50.07341
32,30.9918,19.770216
33,-38.772385,7.9906425
34,13.279477,3.7363572
35,12.667562,16.501093
36,27.670956,31.492853
37,-41.615776,2.3936987
38,-4.3198075,-42.298744
39,-22.159155,-44.926655
40,-33.193058,13.707246
41,0.8670288,24.712406
42,17.604748,34.547577
43,-7.8918557,-37.761173
44,30.629839,-44.730858
45,-37.659615,6.152214
46,-13.939229,-50.61893
47,9.998417,-9.944064
48,10.1686735,33.171043
49,0.25680655,22.390177
50,-30.965374,13.26868
51,-29.9099,12.744306
52,-33.25253,-1.477167
53,23.22747,30.457996
54,30.909554,-39.052963
55,6.236932,20.149494
56,-29.321424,13.368075
57,22.060833,34.186752
58,17.624035,34.248833
59,-44.32347,6.1026278
60,15.94153,36.712746
61,-42.2102,0.59933805
62,0.5441989,-12.08336
63,32.42974,-37.098537
64,-56.558353,10.061579
65,9.83167,20.754236
66,16.873217,28.205881
67,5.1726913,27.905983
68,-39.35296,-4.631208
69,22.035522,2.6146545
70,26.371737,19.698145
71,6.4883556,23.824282
72,1.4523305,-13.330694
73,-20.478415,-34.63133
74,-20.353117,-47.24393
75,14.647042,25.703623
76,21.331966,-7.609493
77,16.034157,12.813092
78,4.1625433,27.215605
79,8.70703,14.916265
80,25.068968,24.242264
81,-48.360046,5.1393204
82,-24.002802,-47.44098
83,13.416436,-24.375969
84,13.75529,31.410446
85,14.668857,35.765503
86,-46.156048,16.563416
87,13.780039,-22.546976
88,37.27784,7.5884695
89,0.07586561,2.9351394
90,-42.688374,-3.1705103
91,-43.72232,-5.695813
92,12.044604,29.95382
93,-12.088448,-49.004593
94,13.759733,-19.352766
95,10.220933,-13.305372
96,-57.810013,9.38861
97,4.7945886,24.19763
98,-62.948254,19.89862
99,26.09022,-0.06819141
100,31.1164,-37.752903
101,-55.24074,17.09291
102,-19.527412,-36.695866
103,-60.008472,15.232025
104,-15.477196,-51.288403
105,22.475185,-13.177337
106,8.207143,32.573982
107,12.002775,-22.74054
108,-57.00136,14.424581
109,21.889725,13.538688
110,5.4435253,22.427736
111,-33.621597,9.495351
112,-49.518894,17.19845
113,11.2454405,20.52605
114,-54.93475,-3.8212311
115,-6.6641283,-40.505146
116,13.670079,30.114021
117,5.3276467,-8.743019
118,-16.126093,-41.800156
119,-49.735577,10.631319
120,35.50335,11.313001
121,-52.56184,10.904811
122,6.861344,-12.016882
123,-41.567493,-0.8059778
124,36.069675,13.615448
125,36.15253,-37.12707
126,-45.815163,-4.190732
127,-17.352165,-36.002144
128,-42.06024,2.439443
129,31.91773,-41.405453
130,5.448341,7.224943
131,-28.18247,11.098256
132,17.62486,-22.093174
133,24.78936,18.78927
134,-56.425816,-3.8665886
135,8.348663,4.6439686
136,5.782283,-4.9812446
137,-16.253584,-47.557575
138,18.495064,5.216606
139,18.055164,-17.700283
140,33.878414,10.714889
141,25.471289,4.6748853
142,15.02205,7.1519914
143,16.666319,15.687207
144,23.890223,-19.06514
145,18.013866,27.719988
146,-44.647247,17.342112
147,31.161774,-43.152016
148,33.4204,10.631407
149,1.5066826,21.066296
150,3.056147,-13.119253
151,-45.90448,16.51663
152,14.260684,23.51191
153,-12.152059,-41.300594
154,17.669394,-25.462585
155,36.019703,6.314907
156,-40.01334,-1.9059567
157,33.869015,-44.49979
158,-31.799078,9.108963
159,-30.298107,10.956083
160,22.967928,21.585817
161,10.177329,-5.0181785
162,12.054665,5.699718
163,-19.334473,-51.14697
164,-16.758947,-45.038074
165,-8.154552,-42.222107
166,3.3508008,25.356138
167,14.800183,38.811672
168,-47.813683,-4.0124545
169,2.393259,-8.154429
170,-12.633278,-46.928516
171,-15.816284,-47.025757
172,27.363075,10.77682
173,-33.78028,-4.6189837
174,14.155146,-21.074343
175,21.434658,-0.6685674
176,21.21047,27.80884
177,-42.96534,4.4101324
178,-20.963501,-37.106323
179,-21.436705,-35.96176
180,4.978665,24.674643
181,16.924587,-22.87392
182,13.115865,-5.7878876
183,-20.659616,-43.89325
184,-38.307808,-1.622409
185,26.800285,-9.465478
186,5.918013,31.660011
187,-26.284056,-44.86368
188,11.175459,9.119515
189,20.321419,-20.901081
190,5.288554,29.195513
191,-44.65171,-9.064623
192,-33.75837,10.069487
193,6.6857395,24.673895
194,17.486013,10.343164
195,-2.1373162,20.783587
196,20.071245,-22.418982
197,1.9692593,-8.9442625
198,-32.394547,5.456947
199,20.050978,0.88572425
200,-6.7626004,-36.18913
201,-60.289375,19.519054
202,-49.28487,17.28049
203,-1.7328186,18.247063
204,-18.890047,-40.22735
205,21.128119,-19.786364
206,-33.185406,-5.077119
207,22.024702,31.783258
208,27.15625,7.717694
209,14.777618,16.543268
210,-12.176416,-47.200653
211,-55.711124,-5.974771
212,-48.72657,7.9114537
213,24.549316,-1.0149
214,-56.42152,8.897165
215,14.924075,6.8167496
216,-41.425667,14.785043
