,Training
243,0.04173854077888151
244,0.04157916836844289
245,0.04142083681259589
246,0.041263586936817864
247,0.04110829442115572
248,0.04095436408922888
249,0.0408015491727596
250,0.04064986957689299
251,0.040499224700071855
252,0.04034970916798308
253,0.040201295208075874
254,0.04005405547234844
255,0.03990780227541298
256,0.03976229924483064
257,0.0396178775338277
258,0.039473959057316356
259,0.03933048652010754
260,0.03918852688698929
261,0.03904793574946201
262,0.03890873472506516
263,0.03877068293010939
264,0.03863402355184593
265,0.03849825085148372
266,0.03836398685404266
267,0.03823068090841588
268,0.03809828356666431
269,0.037967430037204174
270,0.03783725209435833
271,0.03770814869628021
272,0.037579765203812156
273,0.0374520608013763
274,0.03732543061102759
275,0.037199758703392906
276,0.0370750081969248
277,0.036951442029020364
278,0.03682857592390243
279,0.03670653698689923
280,0.03658534903303764
281,0.03646492481609388
282,0.03634569125886512
283,0.03622721632758588
284,0.03610954477623134
285,0.0359926796742184
286,0.03587659099877614
287,0.03576132280512439
288,0.0356469131248726
289,0.03553326850701343
290,0.035420412548618004
291,0.03530827541810582
292,0.03519694928724723
293,0.035086282082868535
294,0.0349765189087224
295,0.03486737271969306
296,0.034758996182579195
297,0.03465106284950092
298,0.034543843227290316
299,0.03443703487096074
300,0.03433114696718476
301,0.034225798848537464
302,0.03412095854480856
303,0.03401624627394218
304,0.033912273101413704
305,0.03380870714893929
306,0.033706742514586746
307,0.03360515942420053
308,0.033504452246002646
309,0.03340483331553328
310,0.03330557224062786
311,0.0332067681942382
312,0.033108938974725104
313,0.03301137728955575
314,0.03291444566287072
315,0.0328184744848701
316,0.03272357926106409
317,0.03262837869456163
318,0.03253386428695263
319,0.03244032787438553
320,0.03234775703169869
321,0.032255617426822536
322,0.032164025285307936
323,0.03207294060759433
324,0.031982451452142104
325,0.03189232156920168
326,0.031801939175412235
327,0.03171130570693947
328,0.031621790295338466
329,0.0315324495347297
330,0.03144413444058577
331,0.03135610450451453
332,0.03126690177702517
333,0.031179387868384055
334,0.031091779477418965
335,0.031003832386308803
336,0.03091521314857904
337,0.030826831897127996
338,0.030738504412640623
339,0.03065134696985582
340,0.030565548142808225
341,0.03048103258812664
342,0.030396975996931336
343,0.030314103579563132
344,0.030231013419094073
345,0.030148574797827794
346,0.03006661140643169
347,0.029986561406892313
348,0.029907919713932585
349,0.029829895561554465
350,0.029752403351324546
351,0.029675279557118482
352,0.029598734492461917
353,0.029522628274528152
354,0.029446947873371192
355,0.029371611217467286
356,0.02929654069009297
357,0.029222128095276953
358,0.029147976139880988
359,0.029074149826397614
360,0.02900032988181797
361,0.028926489347595667
362,0.028853462060040743
363,0.028781003911046103
364,0.028708513790966183
365,0.02863658410772696
366,0.028565044326599676
367,0.02849406822071142
368,0.028423551469701103
369,0.028353416210519445
370,0.028283657838604606
371,0.028214269902503798
372,0.028144932632055624
373,0.02807555335600858
374,0.028006726286683808
375,0.02793804040758636
376,0.027869718184744607
377,0.027800859588182125
378,0.02773299925837317
379,0.02766494385604316
380,0.027596758777109653
381,0.027528189212312367
382,0.02746048374042991
383,0.027393313582007164
384,0.027326490506809985
385,0.027260012380682812
386,0.027193326940614725
387,0.02712735474208099
388,0.0270620774041194
389,0.026997465773905594
390,0.026933487452888615
391,0.026869518402229616
392,0.026805870555391756
393,0.026741913373678518
394,0.02667736269429977
395,0.026613653261763192
396,0.026550073351932307
397,0.026487748074807374
398,0.026424809093304604
399,0.026362177543133008
400,0.026300421635643608
401,0.026239660039246278
402,0.026178674491946503
403,0.026117991327878693
404,0.02605655328756752
405,0.025995559803597152
406,0.025934054964576184
407,0.025871927795951863
408,0.025809565310148188
409,0.025747719042704127
410,0.02568666238907179
411,0.025625410672591175
412,0.025564449117873984
413,0.025503782367902492
414,0.025443406989681578
415,0.02538357348178393
416,0.02532377561120403
417,0.025264008359025703
418,0.025205035035995752
419,0.025146585918120055
420,0.025088650362160486
421,0.025031218573692334
422,0.0249740433648183
423,0.024917586029291134
424,0.024862436411823997
425,0.024807492332651376
426,0.024752408229763337
427,0.02469777744882541
428,0.024643764190554196
429,0.024590676843103926
430,0.02453731466965145
431,0.024484978755288017
432,0.02443196160513556
433,0.024379332892626317
434,0.02432771535891419
435,0.02427630767398426
436,0.024224567133319153
437,0.024172750531910404
438,0.02412066517680341
439,0.024068783745170217
440,0.02401712735436007
441,0.023965520101416022
442,0.023914682659617083
443,0.023864073129304178
444,0.02381333922172054
445,0.023763867642823504
446,0.02371504233557018
447,0.023666525905597584
448,0.023618200274063764
449,0.023568998426502515
450,0.0235193231807721
451,0.02347014220599053
452,0.02342168402167776
453,0.023374956976480316
454,0.023328047225931542
455,0.02328067436035138
456,0.02323377657489731
457,0.02318721407614398
458,0.023141576297171906
459,0.02309587327107793
460,0.023049917152079453
461,0.023003651895425213
462,0.022957556078583824
463,0.022912192902641154
464,0.022865784315690748
465,0.022819184658689495
466,0.022773404929794402
467,0.022728288213036008
468,0.022682901720335165
469,0.022637385272834203
470,0.022591717668355
471,0.022545863977892718
472,0.022500741201460756
473,0.022455625401440246
474,0.022411231139054626
475,0.022367822011317644
476,0.02232469381193698
477,0.022282986025716333
478,0.022241096624147673
479,0.022198849115173138
480,0.0221564203486213
481,0.022114746895444848
482,0.022073236521642444
483,0.02203210115941952
484,0.021991565096092555
485,0.02195092984074142
486,0.021910456059998258
487,0.021870602559087633
488,0.021831110345462645
489,0.021791738812438084
490,0.02175258777312655
491,0.021713434240971247
492,0.021674811875516856
493,0.02163622664436308
494,0.021597682989385133
495,0.021559197552915937
496,0.02152099090210587
497,0.021482907930715785
498,0.02144482715366413
499,0.021406842505762216
