,0,1
0,-6.6171417,-2.421912
1,-3.388957,1.7488284
2,5.6080623,-0.24587679
3,-2.8990176,2.8666856
4,3.1392019,2.125
5,-6.079075,0.52089864
6,-8.145826,1.0078368
7,1.6662847,-0.2315643
8,-5.6828,-1.448813
9,-4.207425,-0.09680975
10,-6.1133122,-0.6990358
11,12.921357,2.1202161
12,-4.500017,0.766727
13,-5.039234,-1.7715119
14,-10.030301,-1.8441625
15,-8.973538,-2.6314397
16,-7.354301,-3.0264142
17,-3.5693042,-0.94173795
18,9.625766,3.7426898
19,-8.356025,-2.454905
20,2.0153704,2.246836
21,-0.09214249,2.458574
22,-8.074061,0.7580248
23,6.5083513,1.9604974
24,0.0818614,-2.8965786
25,5.9545436,0.7692638
26,-6.6502953,-1.6136259
27,-5.1550097,-1.8929182
28,-0.2048811,-2.8480937
29,-0.25372097,0.48889935
30,-0.9333274,1.8789022
31,13.160809,2.68574
32,-5.829819,-2.5034397
33,12.320545,3.0263715
34,-5.886088,-0.048642293
35,-1.6379927,1.9927145
36,-8.4296255,-0.386995
37,-5.501947,2.044081
38,1.9232627,1.4166572
39,3.532714,0.62808275
40,-2.2889297,-0.27893382
41,4.06269,-1.0857402
42,13.317089,2.7073433
43,2.2331681,-1.7319882
44,-0.79302406,-3.1892755
45,2.0668404,2.2357633
46,3.225874,1.2126962
47,-8.315531,0.94421583
48,-0.20191121,1.6598611
49,-5.683716,1.8144097
50,-2.9467838,2.363865
51,-5.3117795,0.97377825
52,11.693676,1.9528159
53,2.258018,0.049226668
54,-8.16399,-3.1284897
55,6.723795,1.9968531
56,4.218338,0.59893376
57,-1.661567,-1.4152418
58,-3.7076328,-3.2919147
59,2.7006872,0.5993091
60,8.416833,0.92219216
61,-3.969103,0.6450162
62,7.1017447,-0.30899838
63,2.7493467,2.775276
64,-1.3462937,-3.1511006
65,3.1394975,1.757324
66,6.8791385,2.875217
67,-8.398933,-2.4601746
68,-10.527713,-4.2907004
69,-10.2878685,-2.3000875
70,-0.053174593,-1.8205322
71,4.018164,1.8059396
72,0.31161666,3.1981347
73,3.6022666,0.012060613
74,8.861619,1.2764218
75,0.5754956,-1.4990891
76,-7.0230446,-2.3580906
77,-0.91066664,-1.5580087
78,-0.21362375,0.84260887
79,-4.7631555,-3.6113584
80,-8.666097,-2.6130273
81,-1.7939879,1.0585319
82,-1.956344,-1.9713846
83,2.6111534,2.1996696
