,0,1
0,36.710175,-14.609314
1,-51.510597,-2.4920642
2,-20.912647,2.952351
3,34.939182,-12.40131
4,-25.50854,-8.404458
5,-20.161919,-6.076309
6,-2.7819355,12.884895
7,-15.561772,-5.334399
8,32.984524,-22.360777
9,-26.300516,-9.753021
10,-21.788275,3.511207
11,35.99498,13.724789
12,-15.215052,1.7223243
13,32.43378,-0.043672584
14,17.860188,18.894514
15,30.346312,14.314168
16,38.68156,6.0569606
17,24.066147,19.650038
18,-55.231388,8.076478
19,14.543796,15.198703
20,-35.22213,-3.6343896
21,-15.442835,-3.8395975
22,-32.04709,-2.6053262
23,40.730465,-4.587153
24,-6.4251866,8.232572
25,32.711967,17.055674
26,19.870241,22.455654
27,-48.76878,-5.3441586
28,37.599575,11.283308
29,-37.133408,-9.555836
30,-36.131306,-9.129857
31,8.092388,21.551231
32,32.17235,10.159022
33,36.42575,-1.9572616
34,-20.514856,-7.030382
35,-52.22246,-1.7863032
36,-44.33603,-6.616272
37,33.65463,-10.231343
38,32.41029,-21.371689
39,-24.733786,-15.190825
40,-11.387212,-0.03535739
41,11.300348,26.110966
42,20.1564,16.383162
43,5.156918,19.688427
44,36.729923,12.406071
45,-10.001206,9.413358
46,39.95336,4.966998
47,-20.942541,-3.9298737
48,7.232041,24.610401
49,-25.576988,2.0496893
50,20.94615,16.119411
51,25.484232,11.438596
52,9.735344,20.776058
53,29.024206,19.729774
54,-30.763433,-11.749283
55,31.160948,10.633566
56,-10.384439,0.92677337
57,10.32999,21.274387
58,-9.463158,1.9618591
59,-10.930135,10.084598
60,10.027101,26.891857
61,-52.298023,-3.0634575
62,-39.65726,-16.040136
63,24.954638,19.714464
64,38.48616,-7.7898483
65,-44.86723,-7.89715
66,-26.05159,1.0132401
67,25.222736,8.969039
68,40.358707,-13.164501
69,16.104982,21.002563
70,-6.5091786,10.329996
71,39.403923,-1.4220145
72,-21.585073,-6.5266457
73,-39.928112,-13.697011
74,-42.24796,-0.097816154
75,-27.26787,-14.96905
76,28.99775,5.81127
77,-52.93985,-4.5538287
78,-51.459488,-3.822558
79,34.552376,-16.066132
80,-56.06277,1.5567536
81,-52.88896,-3.8984227
82,-33.46744,-9.535051
83,-29.58606,-11.338145
84,36.424397,14.791522
85,-48.319874,-1.6552811
86,37.721783,0.5164983
87,40.43521,5.239438
88,-10.142744,14.284121
89,-12.643281,-5.722032
90,-9.598708,-6.5891857
91,18.169916,14.524036
92,-52.331654,-5.389911
93,-54.908688,1.4461703
94,27.712238,-34.08754
95,7.975117,16.763779
96,10.835926,25.15803
97,40.880016,4.4968514
98,5.9132214,14.836355
99,39.722282,-12.719964
100,-11.021079,12.51452
101,-41.410637,-13.150444
102,-18.77287,-6.744289
103,9.478872,17.629652
104,1.7423205,11.936503
105,-2.35247,8.618524
106,39.010227,5.207284
107,13.449942,15.419525
108,-51.583714,4.682396
109,-33.73681,-10.203353
110,26.118639,14.672079
111,-34.90757,-5.6913757
112,-50.877796,-4.2061763
113,5.2122536,19.01431
114,-37.113316,-2.876253
115,-39.33138,-11.235521
116,5.9089704,23.847467
117,35.47217,-21.717314
118,-0.8754344,15.999522
119,30.779606,12.980666
120,-54.535923,-1.8099118
121,32.16325,-17.529366
122,6.479782,15.10876
123,21.668867,16.477148
124,-24.930897,-16.757318
125,26.43266,13.123336
126,-53.38781,4.7588453
127,38.17662,-2.2759387
128,-28.016542,-7.2519937
129,35.09532,-9.251592
130,-19.139673,4.2222056
131,4.0541673,19.023315
132,38.612003,-5.876896
133,31.52154,-19.416004
134,-46.713627,-12.647132
135,-18.647371,3.3552952
136,9.115021,21.429543
137,35.659073,-0.6345559
138,-46.118313,-7.22462
139,34.97633,10.61293
140,-21.275835,-7.1749635
141,-43.69045,-3.9322867
142,21.203781,22.46676
143,32.51528,2.555434
144,21.031982,24.587046
145,29.65087,4.9135933
146,40.064396,-4.422157
147,-40.582874,-11.941005
148,-13.381912,-0.90042764
149,3.0056415,14.937385
150,24.19754,20.858908
151,21.440887,15.336496
152,-40.920864,-0.21902761
153,-39.7103,-1.9108492
154,-16.39067,-4.487708
155,40.540184,-5.3267636
156,-8.45917,12.958307
157,-32.472824,-9.130126
158,-30.103865,-14.653376
159,31.646688,12.466007
160,-12.051835,-0.02618176
161,-7.199169,8.979606
162,27.502716,19.153946
163,40.46235,-6.1880116
164,23.896193,11.62432
165,35.989315,-27.386145
166,32.643177,-26.484133
167,-22.240652,3.2094324
168,-5.4457684,8.963102
169,34.763973,-21.702932
170,37.54406,-13.5229435
171,-56.25636,1.0332336
172,33.8594,-29.227589
173,1.4408278,12.500184
174,-10.384593,2.6802275
175,-50.638054,-3.667195
176,-33.148827,-7.9239264
177,22.127394,22.44485
178,38.48974,7.0644665
179,36.76339,-19.055107
180,-11.476588,-5.7340064
181,-31.898674,-4.4447484
182,22.205116,15.925063
183,-3.6532278,13.522375
184,-1.1651571,15.304812
185,-33.92331,-5.500665
186,12.252698,18.912512
187,-55.88595,4.971211
188,-4.820251,10.274203
189,-44.021194,-9.479183
190,32.07782,3.946703
191,-12.119732,2.7882879
192,-24.94927,2.6945508
193,27.979898,-35.34811
194,-51.97842,-4.197746
195,39.431816,2.961921
196,-25.746578,-17.986206
197,25.697979,14.336865
198,33.61513,-21.885168
199,37.929356,4.8938084
200,12.992915,25.823141
201,-30.692476,-14.691645
202,24.948915,20.252502
203,-31.617634,-12.056771
204,-34.966156,-10.476087
205,34.84203,-27.81275
206,38.971935,-10.714294
207,38.94265,-8.070253
208,-1.4561234,10.119666
209,-23.728804,1.9058686
210,28.83308,-33.669796
211,-11.093522,0.3604909
212,-55.725887,1.80657
213,-31.083374,-6.253268
214,33.673714,2.949044
215,35.59788,-20.609957
216,36.052025,-18.680857
217,31.556597,8.488291
218,30.928135,2.3532422
219,34.232292,-8.048847
220,-31.6673,-12.567796
221,-8.01351,13.7613
222,-3.1963766,10.028018
223,-53.749508,-0.40631497
224,-10.79402,4.5013127
225,-5.707918,11.965324
226,-42.659157,-4.906107
227,24.268795,9.072735
228,-57.00611,9.271657
229,12.80987,12.643901
230,31.330751,-26.272346
231,15.865253,19.440435
232,25.102018,14.625858
233,10.825076,17.910732
234,10.069996,22.169117
235,40.54005,-12.000663
236,2.9072576,13.856273
237,-41.24941,-10.451494
238,-7.0416803,14.111623
239,-15.287869,-4.4583664
240,12.994077,19.747093
241,31.875301,-0.0061070183
242,-38.526638,-14.068689
243,6.2859073,16.426222
244,-27.8901,-8.4200945
245,40.899082,-12.459999
246,27.33104,-34.955547
247,-38.89343,-15.227896
248,-27.585016,-10.004282
249,-55.904526,7.632933
250,-13.160837,3.0665894
251,-19.99043,-4.8918343
252,-52.85636,5.075586
253,25.151146,7.8691216
254,6.3907733,15.734491
255,22.226397,19.602648
256,36.326546,3.9570236
257,-31.89788,-7.8787913
258,31.534426,15.959731
259,-14.95197,-5.6216288
260,-25.240772,-15.053078
261,28.551159,-35.357304
262,-55.80976,0.012270888
263,30.445576,7.6963634
264,36.853016,-20.022285
265,30.674372,18.022837
266,42.00963,-4.6176453
267,-6.474142,12.491209
268,-47.58492,-3.306431
269,-3.4257214,10.884114
270,33.342384,-24.877762
271,-42.239147,-8.520381
272,-2.2710657,14.06649
273,-13.690411,1.5976129
274,8.369842,16.666338
275,-16.069365,-6.6373224
276,-30.071615,-12.655571
277,-27.323668,-11.922041
278,40.211594,-3.168912
279,31.160528,9.229834
280,38.219654,-12.972759
281,-43.46511,-10.055494
282,-56.03102,4.5502877
283,31.571472,-24.951939
284,-10.639123,9.41632
285,-45.86591,-9.322832
286,43.12714,-3.96357
287,-39.87712,-11.914313
288,35.32988,-11.049047
289,17.442915,15.04671
290,-19.007244,2.8253243
291,30.593616,-27.372555
292,-39.300064,-0.70798624
293,-12.755159,1.7179459
294,35.984985,11.947293
295,-26.404652,-17.941896
296,0.29463425,18.008574
297,23.867315,10.015748
298,18.478151,22.150951
299,-44.286892,-8.542404
300,35.877747,-13.905388
301,31.9727,1.0653414
302,33.36095,10.084213
303,38.12686,4.162725
304,-12.353842,1.0386249
305,-16.144993,-3.849469
306,-30.913734,-14.1944895
307,37.443073,-11.315938
308,-53.532963,-0.79152536
309,25.989075,12.054134
310,24.964228,7.0309434
311,-11.069556,-5.1667533
312,29.239151,21.485462
313,-32.79572,-11.445441
314,-39.995705,-14.037341
315,-23.575811,-14.381096
316,-20.07197,4.375117
317,-52.35214,-2.2208898
318,30.898146,-30.496975
319,27.727528,-34.85
320,18.151789,16.31148
321,35.52713,12.441946
322,-30.881704,-8.401049
323,-47.811474,-5.4860153
324,38.346977,-19.218458
325,-19.436846,-8.03179
326,24.642805,21.363712
327,-18.795847,-7.0567245
328,28.779505,14.616513
329,-55.023113,-0.5878464
330,40.281662,-1.8974136
331,30.111122,11.285359
332,33.105038,15.921576
333,-25.848467,-9.864449
334,-9.054962,0.24179918
335,11.215271,19.009562
336,32.234093,-30.16937
337,-13.274691,-3.2727823
338,35.82887,-1.43351
339,22.933731,18.49346
340,30.457838,6.1240835
341,39.856544,-9.8671665
342,33.069633,-11.448287
343,31.354939,5.3864317
344,-51.18599,-5.4856515
345,39.993977,3.8150413
346,-48.76069,-5.866508
347,33.974537,-24.157701
348,-39.36293,-15.238462
349,14.844436,14.12959
350,41.724354,-7.058642
351,-12.587909,-0.5834932
352,-55.498013,-0.9967133
353,-39.358837,-0.2749482
354,33.740204,2.1493263
355,-30.439116,-9.833981
356,15.108224,19.644295
357,-13.618778,2.251428
358,15.327024,21.24152
